SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3
101102,1,Cash loans,F,N,N,1,79000.0,129000.0,9540.0,112800.0,Unaccompanied,Working,Higher education,Married,House / apartment,-8147,-1996,-9673,-6176,0.314,0.1618,0.8083
101103,0,Revolving loans,F,Y,Y,1,59000.0,316000.0,20640.0,296900.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-18463,-2504,-11403,-6492,0.6072,0.3037,0.4008
101104,1,Cash loans,F,N,N,0,248000.0,860500.0,46550.0,775600.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,-24879,-2639,-9290,-5499,0.6781,0.2778,0.4272
101105,1,Cash loans,F,N,Y,1,212000.0,1305500.0,56230.0,1199700.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,-17004,-832,-3728,-2555,0.8384,0.0557,0.5666
101106,0,Cash loans,F,N,Y,0,176000.0,1329500.0,93230.0,1187300.0,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,-19394,-9913,-5294,-4741,0.5185,0.4444,0.1258
101107,0,Cash loans,F,N,Y,1,98000.0,147000.0,10150.0,132800.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-13632,-677,-8924,-2986,0.3798,0.73,0.1574
101108,0,Cash loans,F,N,N,0,385000.0,655000.0,50110.0,559600.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-12948,-2261,-322,-3939,0.3473,0.0308,0.7528
101109,0,Cash loans,M,Y,Y,0,549000.0,893500.0,61850.0,891000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,-10750,-8669,-2057,-4951,0.8061,0.1158,0.267
101110,0,Cash loans,M,N,N,0,54000.0,259000.0,18950.0,244400.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-15718,-3948,-3060,-3338,0.6904,0.687,0.6536
101111,0,Cash loans,M,Y,N,0,63000.0,1158500.0,80910.0,1071700.0,Family,Working,Secondary / secondary special,Separated,House / apartment,-23250,-1408,-3700,-516,0.8611,0.568,0.1016
101112,0,Cash loans,M,Y,Y,0,137000.0,1128000.0,73580.0,1023700.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,-9107,-941,-5635,-797,0.9162,0.6823,0.7825
101113,0,Cash loans,F,N,Y,0,39000.0,1359500.0,77600.0,1265600.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,-19800,-2271,-3384,-6025,0.292,0.2263,0.9389
101114,0,Cash loans,M,N,Y,0,111000.0,57500.0,4370.0,52200.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23005,-8447,-9453,-484,0.5079,0.7655,0.3613
101115,0,Cash loans,F,N,Y,0,156000.0,360500.0,23810.0,325900.0,Unaccompanied,State servant,Secondary / secondary special,Separated,House / apartment,-7718,-6353,-8997,-3674,0.6039,0.4611,0.4852
101116,0,Cash loans,F,Y,Y,1,136000.0,1248500.0,69830.0,1148100.0,Unaccompanied,Working,Higher education,Married,House / apartment,-23422,-9994,-9725,-2711,0.164,0.5837,0.4261
101117,0,Cash loans,F,Y,Y,2,85000.0,1020500.0,44230.0,909700.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-10455,-3485,-10233,-442,0.0601,0.0966,0.8505
101118,0,Cash loans,F,N,N,0,142000.0,1346500.0,69520.0,1180900.0,Family,Commercial associate,Secondary / secondary special,Separated,House / apartment,-16410,-4921,-4225,-6521,0.8257,0.2027,0.0193
101119,0,Cash loans,M,Y,N,1,503000.0,128000.0,7900.0,119500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,-19763,-5913,-3456,-1653,0.5134,0.737,0.6243
101120,0,Cash loans,F,N,N,0,60000.0,913500.0,46610.0,892000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-9931,-1513,-3664,-1013,0.5465,0.2205,0.6232
101121,0,Cash loans,F,Y,N,1,185000.0,873000.0,42650.0,762100.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-11930,-144,-3096,-962,0.5316,0.097,0.3694
101122,1,Cash loans,M,N,Y,0,32000.0,97000.0,5930.0,82900.0,Unaccompanied,Working,Higher education,Married,House / apartment,-14168,-1786,-7428,-572,0.7197,0.5714,0.2162
101123,0,Cash loans,F,N,Y,0,35000.0,792000.0,37060.0,702500.0,Unaccompanied,Working,Higher education,Married,House / apartment,-12813,-5336,-7565,-4453,0.1468,0.5251,0.2353
101124,0,Cash loans,F,Y,N,0,145000.0,932000.0,67120.0,929200.0,Unaccompanied,Working,Higher education,Single / not married,Municipal apartment,-9129,-6725,-4659,-6681,0.5872,0.5814,0.7624
101125,0,Cash loans,M,N,Y,0,42000.0,323500.0,19210.0,315200.0,Family,Working,Secondary / secondary special,Married,House / apartment,-17155,-2825,-9545,-4716,0.4513,0.5912,0.0721
101126,0,Cash loans,F,N,N,1,28000.0,442500.0,27860.0,415700.0,Family,Working,Higher education,Married,Municipal apartment,-23230,-9715,-148,-5999,0.8531,0.4802,0.54
101127,0,Cash loans,F,N,Y,1,53000.0,976500.0,44820.0,966100.0,Unaccompanied,Working,Higher education,Married,House / apartment,-19911,-8109,-5730,-1830,0.4984,0.4741,0.2984
101128,0,Cash loans,F,N,Y,0,150000.0,726500.0,38490.0,666000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-11112,-4114,-7163,-3842,0.8964,0.8787,0.2593
101129,0,Revolving loans,F,N,N,0,207000.0,1293500.0,72960.0,1290300.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,-24570,-5880,-9975,-4901,0.3421,0.5118,0.4854
101130,0,Cash loans,M,Y,N,1,59000.0,543000.0,39270.0,485700.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-18831,-4695,-6262,-5161,0.9189,0.5903,0.854
101131,0,Cash loans,F,N,Y,1,191000.0,433000.0,30660.0,383700.0,"Spouse, partner",Pensioner,Secondary / secondary special,Single / not married,With parents,-20536,-8365,-5553,-815,0.8326,0.261,0.591
101132,0,Cash loans,F,N,N,0,55000.0,1478000.0,72300.0,1397800.0,Unaccompanied,Working,Higher education,Married,Rented apartment,-11447,-3118,-10467,-6156,0.5592,0.8288,0.7513
101133,0,Revolving loans,F,Y,Y,0,168000.0,1370500.0,88600.0,1242700.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,Municipal apartment,-10059,-6392,-614,-5720,0.3425,0.0329,0.5746
101134,0,Cash loans,F,N,Y,0,105000.0,87000.0,4330.0,82100.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-18270,-1660,-10016,-3671,0.3634,0.5338,0.6659
101135,0,Cash loans,M,N,N,0,184000.0,1166500.0,92770.0,1044900.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,-10176,-9183,-8431,-6967,0.7364,0.3708,0.4165
101136,0,Cash loans,F,Y,Y,0,821000.0,205500.0,16050.0,193700.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,-20012,-9538,-912,-2536,0.5558,0.5777,0.8804
101137,0,Cash loans,F,Y,Y,0,442000.0,85000.0,5320.0,75800.0,"Spouse, partner",Working,Secondary / secondary special,Single / not married,House / apartment,-20632,-572,-3013,-1210,0.3875,0.3486,0.4818
101138,0,Cash loans,F,N,Y,1,26000.0,443000.0,30100.0,379900.0,Unaccompanied,Pensioner,Incomplete higher,Single / not married,House / apartment,-17203,-5535,-5409,-3134,0.6079,0.6846,0.5287
101139,0,Cash loans,M,Y,Y,0,350000.0,437000.0,31490.0,431200.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-23739,-2317,-11945,-5455,0.6992,0.0291,0.5035
101140,0,Cash loans,M,N,Y,3,35000.0,1237000.0,85160.0,1215300.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,-10662,-8992,-158,-554,0.0315,0.3915,0.3072
101141,0,Cash loans,F,Y,Y,1,484000.0,1079000.0,73360.0,1074300.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-18351,-152,-547,-2792,0.0945,0.7914,0.2274
101142,0,Revolving loans,F,N,Y,2,75000.0,1473000.0,115400.0,1410400.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-16498,-3087,-5132,-5865,0.0988,0.2452,0.0794
101143,0,Cash loans,F,Y,N,0,97000.0,1080500.0,69000.0,1029100.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-12303,-8430,-2900,-6218,0.228,0.0596,0.6851
101144,0,Cash loans,M,N,Y,1,39000.0,653500.0,42770.0,610300.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,-23032,-9689,-7674,-6908,0.4114,0.4767,0.2819
101145,0,Cash loans,F,Y,N,0,43000.0,1062000.0,78560.0,922800.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-15205,-2237,-2265,-4920,0.7654,0.9279,0.3758
101146,0,Cash loans,M,Y,Y,0,220000.0,1499000.0,100130.0,1316700.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Rented apartment,-9081,-927,-8946,-5268,0.34,0.0703,0.8747
101147,0,Cash loans,F,Y,Y,0,458000.0,1078500.0,74760.0,963600.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,-20712,-8264,-734,-4062,0.0264,0.0759,0.5425
101148,0,Cash loans,M,N,Y,0,167000.0,1153000.0,56920.0,1134000.0,Unaccompanied,Working,Higher education,Single / not married,With parents,-24673,-1348,-3791,-3765,0.4644,0.5694,0.1013
101149,0,Cash loans,F,N,Y,1,214000.0,1410500.0,77370.0,1235500.0,"Spouse, partner",State servant,Secondary / secondary special,Civil marriage,House / apartment,-18656,-4935,-11020,-4302,0.9468,0.2451,0.7616
101150,0,Cash loans,F,N,Y,1,240000.0,210500.0,9660.0,208100.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-7677,-8477,-4317,-6836,0.3381,0.3956,0.2508
101151,0,Cash loans,F,Y,Y,0,71000.0,1070500.0,64480.0,993900.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-13345,-3542,-10527,-1264,0.9136,0.7907,0.5295
101152,0,Cash loans,F,N,Y,0,32000.0,1283000.0,74710.0,1228300.0,Family,Working,Secondary / secondary special,Married,House / apartment,-20910,-7502,-1924,-6819,0.1053,0.1969,0.4894
101153,0,Cash loans,M,Y,Y,0,25000.0,1433500.0,114520.0,1242200.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-23965,-3293,-523,-6718,0.1727,0.6861,0.2338
101154,0,Cash loans,M,Y,Y,0,90000.0,352000.0,22690.0,313400.0,Unaccompanied,Working,Higher education,Married,House / apartment,-20226,-5028,-9702,-893,0.6907,0.4842,0.1188
101155,0,Cash loans,M,N,Y,1,66000.0,778000.0,55590.0,773200.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-22334,-9704,-10938,-2172,0.4811,0.8607,0.2086
101156,0,Cash loans,F,Y,Y,0,35000.0,1035000.0,55230.0,921100.0,Unaccompanied,Pensioner,Higher education,Civil marriage,House / apartment,-19656,-7696,-5924,-2304,0.7292,0.9246,0.1015
101157,0,Revolving loans,F,N,N,2,55000.0,405000.0,29670.0,362300.0,Unaccompanied,Working,Higher education,Married,House / apartment,-14284,-3016,-8809,-3163,0.8217,0.4659,0.2691
101158,0,Cash loans,M,N,Y,0,45000.0,918500.0,59340.0,807900.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,With parents,-10894,-9307,-860,-4832,0.246,0.5596,0.9475
101159,0,Cash loans,F,N,Y,0,395000.0,420000.0,28510.0,365100.0,Children,Working,Higher education,Widow,House / apartment,-21658,-4637,-6184,-3958,0.6519,0.7111,0.388
101160,0,Cash loans,F,N,Y,0,48000.0,530000.0,27440.0,469000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-19924,-7151,-7492,-5536,0.5811,0.3096,0.8221
101161,0,Cash loans,F,Y,N,0,141000.0,687500.0,42590.0,650600.0,Unaccompanied,State servant,Secondary / secondary special,Married,Municipal apartment,-13870,-5745,-5880,-4383,0.8198,0.2231,0.5262
101162,0,Cash loans,F,N,Y,0,160000.0,815000.0,53270.0,748400.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,-9420,-4361,-7901,-1238,0.4143,0.9168,0.6366
101163,0,Cash loans,F,N,N,1,143000.0,699000.0,44430.0,652200.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-19285,-2035,-1307,-6781,0.0588,0.4167,0.157
101164,0,Cash loans,F,Y,Y,1,41000.0,762500.0,58410.0,662100.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-10170,-8141,-6346,-1817,0.5497,0.0115,0.2683
101165,0,Cash loans,F,Y,N,0,83000.0,479500.0,36410.0,465300.0,Unaccompanied,Pensioner,Higher education,Civil marriage,House / apartment,-8085,-9760,-11092,-766,0.9113,0.7975,0.4898
101166,0,Cash loans,M,N,N,0,33000.0,276500.0,21800.0,267500.0,Unaccompanied,State servant,Higher education,Widow,House / apartment,-8237,-4638,-2821,-2559,0.0238,0.5737,0.8383
101167,0,Revolving loans,F,Y,N,0,101000.0,114000.0,7600.0,97300.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,-17181,-4526,-3865,-572,0.2358,0.1684,0.0503
101168,0,Cash loans,F,N,Y,0,56000.0,330000.0,26030.0,299500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-16748,-1458,-11506,-4463,0.3071,0.0383,0.4865
101169,0,Cash loans,F,N,Y,0,149000.0,891500.0,65350.0,767000.0,Family,Working,Incomplete higher,Married,House / apartment,-10412,-1869,-6925,-5520,0.7299,0.284,0.058
101170,0,Cash loans,M,N,Y,0,202000.0,1189000.0,60440.0,1151900.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-23597,-9481,-8226,-5320,0.3139,0.8822,0.4394
101171,0,Cash loans,F,N,Y,1,139000.0,291500.0,16640.0,280000.0,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,-14737,-1292,-2100,-2332,0.2347,0.8875,0.6011
101172,1,Cash loans,F,Y,N,1,110000.0,203000.0,10060.0,200000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-11834,-2916,-9571,-2110,0.6196,0.3023,0.71
101173,0,Cash loans,F,N,Y,2,98000.0,1135000.0,45590.0,1005000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-16829,-6367,-436,-4741,0.0536,0.7958,0.1402
101174,0,Cash loans,F,Y,Y,0,301000.0,489000.0,23240.0,449100.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,-13471,-7125,-2572,-750,0.1704,0.4253,0.1666
101175,0,Cash loans,F,N,Y,2,62000.0,1429500.0,57410.0,1254600.0,Children,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-15761,-4956,-4362,-2811,0.3935,0.6251,0.4519
101176,0,Cash loans,M,N,Y,0,224000.0,1084500.0,74610.0,982200.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,-13341,-5317,-308,-4456,0.3443,0.3244,0.9482
101177,0,Cash loans,M,Y,Y,0,238000.0,520500.0,29680.0,483200.0,Unaccompanied,Commercial associate,Lower secondary,Separated,House / apartment,-13689,-1142,-491,-3554,0.3363,0.495,0.3447
101178,0,Cash loans,F,Y,N,2,107000.0,466500.0,24490.0,400300.0,Unaccompanied,Working,Higher education,Married,House / apartment,-13941,-5343,-5308,-2418,0.112,0.2862,0.4119
101179,0,Cash loans,F,N,Y,0,78000.0,807000.0,56870.0,772500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-16933,-8517,-521,-5140,0.3492,0.0674,0.4165
101180,0,Cash loans,M,N,Y,0,120000.0,160000.0,11730.0,149000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,-24043,-6855,-1914,-5036,0.7601,0.141,0.0859
101181,1,Cash loans,F,N,Y,1,40000.0,216000.0,17070.0,210500.0,Unaccompanied,Commercial associate,Higher education,Widow,House / apartment,-11977,-6567,-2925,-2988,0.399,0.2832,0.7377
101182,0,Cash loans,M,N,Y,2,32000.0,301000.0,19770.0,268100.0,Family,Working,Secondary / secondary special,Married,With parents,-12439,-4077,-9560,-854,0.561,0.9277,0.2479
101183,0,Cash loans,F,Y,Y,1,43000.0,1172000.0,68520.0,1155000.0,Unaccompanied,Working,Higher education,Married,House / apartment,-18457,-1983,-3290,-2850,0.1638,0.9177,0.6714
101184,1,Cash loans,M,Y,Y,0,56000.0,792500.0,41380.0,792300.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,-20132,-640,-10333,-3379,0.0755,0.788,0.4566
101185,0,Cash loans,M,N,N,0,130000.0,60500.0,2960.0,59800.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-22409,-8937,-3229,-6189,0.8372,0.2286,0.5851
101186,1,Cash loans,M,Y,N,3,309000.0,1025000.0,49730.0,990900.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-20555,-5185,-11040,-193,0.3215,0.4251,0.0607
101187,0,Cash loans,M,N,N,0,65000.0,661500.0,37290.0,642900.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,-10992,-4901,-3577,-5176,0.3393,0.4234,0.8466
101188,0,Cash loans,F,N,Y,0,435000.0,788500.0,62820.0,738100.0,Unaccompanied,Working,Higher education,Separated,House / apartment,-15505,-4826,-5609,-1577,0.835,0.3738,0.2392
101189,0,Cash loans,M,N,N,0,490000.0,356500.0,14270.0,313200.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-12725,-7122,-2571,-1480,0.6753,0.0522,0.6399
101190,0,Cash loans,F,N,N,0,504000.0,848000.0,40610.0,806900.0,"Spouse, partner",Working,Secondary / secondary special,Separated,House / apartment,-11200,-1788,-232,-4428,0.7209,0.5125,0.7601
101191,0,Cash loans,F,N,N,0,298000.0,1469500.0,69850.0,1406200.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-19111,-9146,-9814,-746,0.6511,0.0784,0.5176
101192,0,Revolving loans,M,N,Y,0,93000.0,152000.0,10440.0,151700.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,-15762,-6734,-2652,-4961,0.1094,0.7638,0.3271
101193,0,Revolving loans,M,N,N,0,36000.0,458000.0,24780.0,426500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,-12913,-504,-6250,-3087,0.9105,0.6598,0.9292
101194,0,Cash loans,M,N,N,0,151000.0,398500.0,23230.0,354900.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-24206,-3443,-1216,-4740,0.8646,0.3416,0.2717
101195,0,Cash loans,F,Y,N,0,148000.0,406500.0,18680.0,387200.0,Family,Working,Secondary / secondary special,Married,House / apartment,-10117,-7911,-3539,-5632,0.232,0.6183,0.9017
101196,0,Cash loans,M,N,Y,0,310000.0,596000.0,33500.0,594200.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-12250,-7118,-521,-6887,0.7658,0.2291,0.1569
101197,1,Revolving loans,M,N,N,1,853000.0,1235500.0,54520.0,1083000.0,Family,Working,Secondary / secondary special,Single / not married,House / apartment,-10139,-8811,-11026,-149,0.3948,0.2593,0.3759
101198,1,Cash loans,F,Y,N,0,131000.0,1373000.0,84190.0,1234200.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-21633,-1507,-3066,-5753,0.6527,0.3053,0.1402
101199,0,Cash loans,F,Y,Y,0,89000.0,339000.0,14890.0,315700.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,-14791,-9112,-11391,-3865,0.1657,0.7592,0.0121
101200,0,Cash loans,F,Y,Y,2,56000.0,835000.0,59800.0,731100.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,-15314,-7130,-340,-4897,0.5162,0.208,0.2546
101201,0,Cash loans,F,N,N,0,26000.0,971500.0,60880.0,829000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-14991,-7459,-10936,-4977,0.129,0.539,0.092
101202,0,Cash loans,M,N,Y,0,132000.0,804500.0,55480.0,724500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-7742,-4630,-8250,-6969,0.514,0.1984,0.9372
101203,0,Cash loans,F,N,Y,0,147000.0,676500.0,38390.0,662800.0,Family,State servant,Secondary / secondary special,Single / not married,House / apartment,-23320,-8028,-3253,-5332,0.239,0.2779,0.726
101204,0,Cash loans,M,N,Y,1,286000.0,324500.0,17930.0,277900.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,-16713,-4167,-4681,-6534,0.4353,0.2314,0.0135
101205,0,Cash loans,M,Y,N,2,130000.0,755500.0,33190.0,690800.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,-23109,-6306,-5633,-2328,0.6379,0.6163,0.2202
